dataset,batch_size,layer,top-n,precision,recall,f1
ml-1m,256,6,10,0.7437260196573111,0.8692052980132451,0.789407047474267
ml-1m,256,6,15,0.7597886362166163,0.9006622516556292,0.8129838912139637
ml-1m,256,6,20,0.7712435162224877,0.929635761589404,0.8310821074672181
ml-1m,256,6,25,0.7804499034472474,0.949503311258278,0.8453359827552298
ml-1m,256,6,30,0.7835565008659331,0.9627483443708608,0.8524556592702007
ml-1m,256,6,35,0.7820130308328517,0.968543046357616,0.853958698442817
ml-1m,256,6,5,0.7091473509933774,0.7905629139072847,0.737409334594765
ml-1m,256,6,10,0.7669192815095133,0.8857615894039735,0.8092479094260305
ml-1m,256,6,15,0.7890098656861901,0.9271523178807948,0.8406484087472589
ml-1m,256,6,20,0.7972818799741482,0.9511589403973508,0.8554983325641888
ml-1m,256,6,25,0.8027574271719733,0.9710264900662252,0.8668391086614712
ml-1m,256,6,30,0.8012082321451505,0.9776490066225164,0.8690987949226131
ml-1m,256,6,35,0.8019224421847112,0.9850993377483444,0.8724552066767828
ml-1m,256,6,5,0.6833195364238411,0.7649006622516556,0.7120157941763902
ml-1m,256,6,10,0.7422067171239357,0.8650662251655629,0.7865023058163345
ml-1m,256,6,15,0.7611190134368941,0.9114238410596026,0.8155933088055007
ml-1m,256,6,20,0.7684318101092303,0.933774834437086,0.829346935109797
ml-1m,256,6,25,0.770871620958753,0.9453642384105959,0.8356975448244506
ml-1m,256,6,30,0.7733014221037791,0.9561258278145696,0.8415550998405409
ml-1m,256,6,35,0.7761982556607281,0.9652317880794702,0.8472929453669699
ml-1m,256,6,5,0.6779387417218543,0.7582781456953642,0.7062125512456638
ml-1m,256,6,10,0.7523421896352359,0.8766556291390728,0.7975884542845258
ml-1m,256,6,15,0.7683400048259319,0.9172185430463576,0.8228653541274744
ml-1m,256,6,20,0.7741530859218284,0.9428807947019868,0.8359458716606355
ml-1m,256,6,25,0.7763347084856408,0.9552980132450332,0.8427336881541614
ml-1m,256,6,30,0.7799906025798962,0.9652317880794702,0.8489237454949378
ml-1m,256,6,35,0.7815583700365349,0.9718543046357616,0.8527986923388223
ml-1m,256,6,5,0.7076020971302428,0.793046357615894,0.7372253758015347
ml-1m,256,6,10,0.7637519052875013,0.8915562913907285,0.8097615617683073
ml-1m,256,6,15,0.7889991561970038,0.9354304635761588,0.8429076643737847
ml-1m,256,6,20,0.7934476143589664,0.9503311258278144,0.8518086046657922
ml-1m,256,6,25,0.7867474530992897,0.9577814569536424,0.8508637354843527
ml-1m,256,6,30,0.7866927699255699,0.9644039735099338,0.8539732246519701
ml-1m,256,6,35,0.7840978592342206,0.9677152317880796,0.8542547994022189
ml-1m,256,6,5,0.6813051876379691,0.7632450331125827,0.7101604383475244
ml-1m,256,6,10,0.7348007332071902,0.8600993377483444,0.7808253413574877
ml-1m,256,6,15,0.7515075960647153,0.8981788079470199,0.8064820101710785
ml-1m,256,6,20,0.7650998795916323,0.9230132450331126,0.8252240044731763
ml-1m,256,6,25,0.7713543987178778,0.9387417218543046,0.8362736414015898
ml-1m,256,6,30,0.7674442216218649,0.9478476821192052,0.8373448555830589
ml-1m,256,6,35,0.7701953093507328,0.9577814569536424,0.8427032624752792
ml-1m,256,6,5,0.7015866445916115,0.7831125827814569,0.7300601808052141
ml-1m,256,6,10,0.7591539209502787,0.8857615894039735,0.8050237917656239
ml-1m,256,6,15,0.7720214158541974,0.9205298013245032,0.8271649846405612
ml-1m,256,6,20,0.7763211195039512,0.9387417218543046,0.8370936718504167
ml-1m,256,6,25,0.7821980517058159,0.9552980132450332,0.8477448645090238
ml-1m,256,6,30,0.7809424974424342,0.9619205298013244,0.8496335461564253
ml-1m,256,6,35,0.7843006488411012,0.972682119205298,0.8559852863593677
ml-1m,256,6,5,0.6865756070640177,0.7665562913907285,0.7145866183117838
ml-1m,256,6,10,0.7468910963944076,0.8658940397350994,0.7905533456367806
ml-1m,256,6,15,0.7847249122290513,0.933774834437086,0.8401393543323014
ml-1m,256,6,20,0.7941860920089779,0.9536423841059604,0.8545398968730442
ml-1m,256,6,25,0.7970573689047802,0.9677152317880796,0.8620556708628574
ml-1m,256,6,30,0.7915767616462882,0.972682119205298,0.8604760244303372
ml-1m,256,6,35,0.7873531524868113,0.9759933774834436,0.8596121579578635
ml-1m,256,6,5,0.6983995584988963,0.7789735099337748,0.72609192683696
ml-1m,256,6,10,0.7595231525281194,0.8857615894039735,0.8049655020138817
ml-1m,256,6,15,0.772103843544241,0.9213576158940396,0.8266729290311821
ml-1m,256,6,20,0.7817313473930929,0.945364238410596,0.842600071058909
ml-1m,256,6,25,0.7841110670794244,0.961092715231788,0.8496914538847613
ml-1m,256,6,30,0.7818835611080269,0.9677152317880796,0.8513727877180952
ml-1m,256,6,35,0.7818296730701619,0.9743377483443708,0.8544071591496074
ml-1m,256,6,5,0.6817880794701986,0.7731788079470199,0.7136707663197729
ml-1m,256,6,10,0.7391530011563126,0.875,0.7878067297652672
ml-1m,256,6,15,0.7647854169377348,0.9188741721854304,0.8211465605943858
ml-1m,256,6,20,0.7729853998000885,0.9403973509933776,0.8354033920031391
ml-1m,256,6,25,0.7767399329819754,0.9528145695364238,0.8433427425605659
ml-1m,256,6,30,0.7807748306527051,0.9619205298013244,0.8498329032907498
ml-1m,256,6,35,0.7837426873816747,0.9710264900662252,0.855462092874496
ml-1m,256,7,5,0.7044012141280352,0.7872516556291391,0.7333517292126563
ml-1m,256,7,10,0.7608387863975612,0.8824503311258278,0.8053544305042957
ml-1m,256,7,15,0.7768516343847469,0.9155629139072848,0.8285080814230646
ml-1m,256,7,20,0.7878396959702509,0.9403973509933776,0.8448524218684943
ml-1m,256,7,25,0.7921480149575768,0.9552980132450332,0.8535772145382975
ml-1m,256,7,30,0.7950795143354821,0.9677152317880796,0.8602068550946723
ml-1m,256,7,35,0.7914974061804858,0.9718543046357616,0.8602178618896105
ml-1m,256,7,5,0.6970336644591612,0.7789735099337748,0.725921764953222
ml-1m,256,7,10,0.7509759670976558,0.8774834437086093,0.7967509953599209
ml-1m,256,7,15,0.7756059705563018,0.9197019867549668,0.8287310421801557
ml-1m,256,7,20,0.7807554329316178,0.9395695364238412,0.8405210960886716
ml-1m,256,7,25,0.7873269059458334,0.9552980132450332,0.8509504457906812
ml-1m,256,7,30,0.7903070728771204,0.968543046357616,0.8580282516613174
ml-1m,256,7,35,0.7868796616398213,0.9710264900662252,0.8569868873470842
ml-1m,256,7,5,0.6944812362030905,0.7789735099337748,0.7243140964995269
ml-1m,256,7,10,0.7607987096604647,0.8824503311258278,0.8056116356189527
ml-1m,256,7,15,0.7799882213996452,0.9230132450331126,0.8341585834577735
ml-1m,256,7,20,0.7855523144569466,0.9403973509933776,0.8450328525548771
ml-1m,256,7,25,0.7878607318223001,0.9577814569536424,0.8524644115835052
ml-1m,256,7,30,0.7865745811730958,0.9635761589403974,0.8541745369913782
ml-1m,256,7,35,0.7893317017219569,0.9718543046357616,0.8591197346992293
ml-1m,256,7,5,0.6737996688741721,0.7549668874172185,0.7016576001261433
ml-1m,256,7,10,0.7421397035635446,0.8692052980132451,0.7866698436360442
ml-1m,256,7,15,0.7713487510465987,0.9197019867549668,0.8246772831185977
ml-1m,256,7,20,0.7724307970034986,0.941225165562914,0.8335750818325232
ml-1m,256,7,25,0.7766060308276801,0.9552980132450332,0.8425589464741788
ml-1m,256,7,30,0.7761061022331925,0.9644039735099338,0.8460142997265434
ml-1m,256,7,35,0.7755076219652617,0.9701986754966888,0.8481730178121979
ml-1m,256,7,5,0.713907284768212,0.8021523178807947,0.7444089666771786
ml-1m,256,7,10,0.7623912672132871,0.8882450331125827,0.8081303707381404
ml-1m,256,7,15,0.7886334485051373,0.933774834437086,0.8423764053243377
ml-1m,256,7,20,0.7983604913046856,0.9586092715231788,0.8589367469762237
ml-1m,256,7,25,0.800720092977248,0.9701986754966888,0.8652368532510216
ml-1m,256,7,30,0.7972741505478174,0.9776490066225164,0.8665126172676599
ml-1m,256,7,35,0.7945317273899605,0.9793046357615894,0.8657176293099819
ml-1m,256,7,5,0.7106374172185431,0.7996688741721855,0.7417698149900137
ml-1m,256,7,10,0.7707725612319983,0.8890728476821192,0.8143771356221764
ml-1m,256,7,15,0.7876069616549749,0.9205298013245032,0.8383395132639988
ml-1m,256,7,20,0.7954431668863192,0.9461920529801324,0.8532463993975125
ml-1m,256,7,25,0.7940719144315619,0.9552980132450332,0.8558362878167616
ml-1m,256,7,30,0.794657545580187,0.9627483443708608,0.8591493598500206
ml-1m,256,7,35,0.7917650866574095,0.968543046357616,0.8597073435246134
ml-1m,256,7,5,0.6974475717439294,0.7822847682119205,0.726790313255545
ml-1m,256,7,10,0.7599495427309997,0.8857615894039735,0.8057231601501741
ml-1m,256,7,15,0.7780372566175546,0.9221854304635762,0.8318183664891823
ml-1m,256,7,20,0.7831254591729778,0.9437086092715232,0.8432425379337815
ml-1m,256,7,25,0.7761312665000845,0.9486754966887416,0.8410962615630035
ml-1m,256,7,30,0.7791564727307755,0.9619205298013244,0.848470229120557
ml-1m,256,7,35,0.78185942255949,0.9735099337748344,0.8548270699308681
ml-1m,256,7,5,0.7062086092715231,0.7880794701986755,0.735151240407863
ml-1m,256,7,10,0.7584019893829498,0.8774834437086093,0.8016281729166548
ml-1m,256,7,15,0.7863336511722272,0.9279801324503312,0.8387683753581504
ml-1m,256,7,20,0.7885347129656225,0.9437086092715232,0.8469913607473859
ml-1m,256,7,25,0.7872660056325731,0.9519867549668874,0.8502582285806256
ml-1m,256,7,30,0.7832352679345616,0.956953642384106,0.8497955740701432
ml-1m,256,7,35,0.7855624676258314,0.968543046357616,0.8556048316092058
ml-1m,256,7,5,0.6843681015452538,0.7640728476821192,0.7122220908230842
ml-1m,256,7,10,0.7566392699463891,0.8758278145695364,0.8005476191005325
ml-1m,256,7,15,0.7794457359233848,0.9147350993377484,0.8298262103666662
ml-1m,256,7,20,0.7869196113316195,0.9387417218543046,0.8443542564723909
ml-1m,256,7,25,0.7875616768768141,0.9519867549668874,0.8502622014275067
ml-1m,256,7,30,0.7907188895950908,0.9635761589403974,0.8570091354912287
ml-1m,256,7,35,0.792228850468822,0.9710264900662252,0.8614686692953263
ml-1m,256,7,5,0.7063051876379691,0.7872516556291391,0.7345408914117524
ml-1m,256,7,10,0.7676534741932093,0.8890728476821192,0.8121144845900345
ml-1m,256,7,15,0.7860909165337974,0.9279801324503312,0.8383362056700661
ml-1m,256,7,20,0.797368763731877,0.9486754966887416,0.8539272236816494
ml-1m,256,7,25,0.7986342972384813,0.9619205298013244,0.8595775567812983
ml-1m,256,7,30,0.79718058423464,0.9693708609271524,0.8621732742774195
ml-1m,256,7,35,0.7929477377265411,0.972682119205298,0.8613771782304879
ml-1m,256,8,5,0.6937224061810154,0.7781456953642384,0.7229882791968886
ml-1m,256,8,10,0.7559566514243666,0.8816225165562914,0.8015343140008682
ml-1m,256,8,15,0.7664718697417372,0.9163907284768212,0.8218931304258661
ml-1m,256,8,20,0.7765151925978292,0.941225165562914,0.8382465561383797
ml-1m,256,8,25,0.7800089395298211,0.9577814569536424,0.8469659523906895
ml-1m,256,8,30,0.7806019319479037,0.9668874172185432,0.851432712928216
ml-1m,256,8,35,0.7778074381485192,0.9701986754966888,0.8513154000267427
ml-1m,256,8,5,0.723744481236203,0.8021523178807947,0.7513580100914538
ml-1m,256,8,10,0.7733778776411226,0.8965231788079471,0.8181751864568818
ml-1m,256,8,15,0.7915260443199184,0.9304635761589404,0.8435606673273044
ml-1m,256,8,20,0.8000597838732219,0.9552980132450332,0.8590678994243429
ml-1m,256,8,25,0.8008174075861763,0.9677152317880796,0.8647638154723171
ml-1m,256,8,30,0.8014974630578143,0.9776490066225164,0.8685504744890821
ml-1m,256,8,35,0.7969097196570372,0.9809602649006622,0.8674652536628579
ml-1m,256,8,5,0.6996550772626932,0.7831125827814569,0.7288125459896984
ml-1m,256,8,10,0.7484852964364553,0.8741721854304636,0.7946466430291369
ml-1m,256,8,15,0.7624826677185949,0.9056291390728476,0.8160993686599893
ml-1m,256,8,20,0.770056194934874,0.9288079470198676,0.8296584558052686
ml-1m,256,8,25,0.7722992491599098,0.9420529801324504,0.8363077971811044
ml-1m,256,8,30,0.7774990868092194,0.9552980132450332,0.8448048059647748
ml-1m,256,8,35,0.7806152444307279,0.9652317880794702,0.8513264293936209
ml-1m,256,8,5,0.7056843267108168,0.7872516556291391,0.7341342110795753
ml-1m,256,8,10,0.7651894118574581,0.8940397350993378,0.8126797329706086
ml-1m,256,8,15,0.7808876278247139,0.9271523178807948,0.8355261622229325
ml-1m,256,8,20,0.7830057947704046,0.9478476821192052,0.8453224871693831
ml-1m,256,8,25,0.7925588732018338,0.9635761589403974,0.8577391598987693
ml-1m,256,8,30,0.7932135646695619,0.9718543046357616,0.8612230334408995
ml-1m,256,8,35,0.7901774751034173,0.9759933774834436,0.8613438325123547
ml-1m,256,8,5,0.6909906181015453,0.7682119205298014,0.7177270577105014
ml-1m,256,8,10,0.7504027383580364,0.8725165562913907,0.7939056861588283
ml-1m,256,8,15,0.7661329196925223,0.9056291390728476,0.817367589976577
ml-1m,256,8,20,0.7727840790327015,0.933774834437086,0.8319835465242307
ml-1m,256,8,25,0.7771655671845181,0.9536423841059604,0.8423836288729719
ml-1m,256,8,30,0.7772445086036734,0.9627483443708608,0.8464424522017162
ml-1m,256,8,35,0.7740359564448894,0.9660596026490066,0.8459040930918109
ml-1m,256,8,5,0.6971026490066224,0.7789735099337748,0.7257811678755387
ml-1m,256,8,10,0.7610289866498475,0.8890728476821192,0.8074432655880127
ml-1m,256,8,15,0.7842513102239923,0.9304635761589404,0.8378680141044413
ml-1m,256,8,20,0.7913270741480958,0.9536423841059604,0.8519934688361026
ml-1m,256,8,25,0.7907735324721161,0.9644039735099338,0.8563030705000033
ml-1m,256,8,30,0.7929610191566009,0.9718543046357616,0.8614919667107237
ml-1m,256,8,35,0.7934077805498241,0.9776490066225164,0.8644318740722183
ml-1m,256,8,5,0.6931843267108168,0.7798013245033113,0.723143987175444
ml-1m,256,8,10,0.744951316619363,0.8692052980132451,0.7897887500077749
ml-1m,256,8,15,0.7669801133377293,0.9114238410596026,0.8195552988389009
ml-1m,256,8,20,0.7728911763284328,0.933774834437086,0.832574767669493
ml-1m,256,8,25,0.7768689840977531,0.9503311258278144,0.8414122203327538
ml-1m,256,8,30,0.7752665768065604,0.9561258278145696,0.8429756530445978
ml-1m,256,8,35,0.7736440047203994,0.9619205298013244,0.844535446918453
ml-1m,256,8,5,0.7011313465783665,0.7789735099337748,0.728470908230842
ml-1m,256,8,10,0.7644020025228635,0.8857615894039735,0.8080556279020337
ml-1m,256,8,15,0.7853712099159119,0.9321192052980132,0.8395079091496761
ml-1m,256,8,20,0.7900068720968284,0.9503311258278144,0.8499024251222744
ml-1m,256,8,25,0.7959882591434322,0.9668874172185432,0.8603926139994084
ml-1m,256,8,30,0.7964210840947041,0.9784768211920528,0.8654324747233599
ml-1m,256,8,35,0.7940536402587572,0.9826158940397351,0.8657066031990364
ml-1m,256,8,5,0.6832781456953643,0.7649006622516556,0.7124224745085672
ml-1m,256,8,10,0.7544862950699044,0.8791390728476821,0.7995687895931755
ml-1m,256,8,15,0.7725480277632595,0.9238410596026492,0.8281143593568805
ml-1m,256,8,20,0.7838388084482875,0.945364238410596,0.844249364528651
ml-1m,256,8,25,0.7876126603057944,0.961092715231788,0.8525361099191868
ml-1m,256,8,30,0.7848373642799512,0.9668874172185432,0.8534188680610849
ml-1m,256,8,35,0.7853077642617602,0.9735099337748344,0.8562840980807092
ml-1m,256,8,5,0.6913217439293597,0.7855960264900662,0.7242267160727425
ml-1m,256,8,10,0.7598867996425943,0.890728476821192,0.8076775338735079
ml-1m,256,8,15,0.7812368348171328,0.9254966887417221,0.8354273328632382
ml-1m,256,8,20,0.7910778667102927,0.9511589403973508,0.8520461556789001
ml-1m,256,8,25,0.7920808506203154,0.9602649006622516,0.8564432644760583
ml-1m,256,8,30,0.7949588081485777,0.9677152317880796,0.8611285317729014
ml-1m,256,8,35,0.7922152505861205,0.972682119205298,0.8615880743286242
ml-1m,256,9,5,0.7021937086092715,0.7880794701986755,0.7325731893198779
ml-1m,256,9,10,0.7532912199095974,0.8774834437086093,0.7984367221672569
ml-1m,256,9,15,0.7752122050135296,0.9271523178807948,0.8309528442561531
ml-1m,256,9,20,0.7846371439722589,0.9511589403973508,0.8459120937950976
ml-1m,256,9,25,0.786358537488928,0.961092715231788,0.8516343997288465
ml-1m,256,9,30,0.7850952021848229,0.9677152317880796,0.8539262695972657
ml-1m,256,9,35,0.7784243863383863,0.968543046357616,0.8504633099183243
ml-1m,256,9,5,0.7020419426048564,0.7897350993377483,0.7322427204877535
ml-1m,256,9,10,0.7567575291706087,0.8882450331125827,0.8035517667069704
ml-1m,256,9,15,0.7782583149925865,0.9271523178807948,0.8330063920239792
ml-1m,256,9,20,0.7845941619647742,0.9470198675496688,0.8454475389075947
ml-1m,256,9,25,0.7885779394312661,0.9602649006622516,0.8535384051020679
ml-1m,256,9,30,0.7897416192336341,0.9693708609271524,0.8579501586021351
ml-1m,256,9,35,0.7864302700817095,0.9751655629139072,0.8584818809224357
ml-1m,256,9,5,0.7007450331125827,0.7988410596026491,0.7347925207610638
ml-1m,256,9,10,0.7669616577315252,0.9014900662251656,0.8161528803478499
ml-1m,256,9,15,0.7822700914795285,0.9387417218543046,0.8395481378941702
ml-1m,256,9,20,0.7882622299594805,0.9577814569536424,0.8516152512007517
ml-1m,256,9,25,0.7869290809172085,0.968543046357616,0.8554219122277859
ml-1m,256,9,30,0.7861018578479396,0.9759933774834436,0.8584760611359662
ml-1m,256,9,35,0.7843906430432663,0.9801324503311258,0.8593204197449718
ml-1m,256,9,5,0.7079746136865342,0.7864238410596026,0.7350940817828235
ml-1m,256,9,10,0.7599288473667614,0.8774834437086093,0.8025919236908795
ml-1m,256,9,15,0.7791477585144804,0.9163907284768212,0.8300270384720629
ml-1m,256,9,20,0.7880640689489207,0.9362582781456954,0.8432154174871785
ml-1m,256,9,25,0.79249404717564,0.9536423841059604,0.8521591624419099
ml-1m,256,9,30,0.7916671199917159,0.9635761589403974,0.8554565194504137
ml-1m,256,9,35,0.7931542002109389,0.9718543046357616,0.8601096480971567
ml-1m,256,9,5,0.7040976821192053,0.7789735099337748,0.7306435929780302
ml-1m,256,9,10,0.7598917271102702,0.8799668874172185,0.8032303333542621
ml-1m,256,9,15,0.7889741696860902,0.9288079470198676,0.8409881267296848
ml-1m,256,9,20,0.7992037327770918,0.9511589403973508,0.8563516681544183
ml-1m,256,9,25,0.7978699666691937,0.961092715231788,0.8599549805552039
ml-1m,256,9,30,0.798778057477905,0.968543046357616,0.8635915863401592
ml-1m,256,9,35,0.7975957317227617,0.972682119205298,0.8648465956875764
ml-1m,256,9,5,0.6917218543046357,0.7764900662251656,0.7213937506569957
ml-1m,256,9,10,0.7550013796909493,0.8849337748344371,0.8022634974284708
ml-1m,256,9,15,0.7713060371379908,0.9230132450331126,0.827410728405209
ml-1m,256,9,20,0.7817310958225885,0.9453642384105959,0.8427069420209853
ml-1m,256,9,25,0.7835583213186945,0.9594370860927152,0.8499316593590859
ml-1m,256,9,30,0.7908729943536432,0.972682119205298,0.8599254504306137
ml-1m,256,9,35,0.7886409347289273,0.9759933774834436,0.8604432820949036
ml-1m,256,9,5,0.6870584988962473,0.7723509933774835,0.7173216913697046
ml-1m,256,9,10,0.7551202959108588,0.8824503311258278,0.8012361691888531
ml-1m,256,9,15,0.7735021394168746,0.9246688741721856,0.8291727950945212
ml-1m,256,9,20,0.7816558030980586,0.9486754966887416,0.8435012881258832
ml-1m,256,9,25,0.7886971542381149,0.9668874172185432,0.8556493426158333
ml-1m,256,9,30,0.7849648881141735,0.9718543046357616,0.8560355094917836
ml-1m,256,9,35,0.7826493773345848,0.97682119205298,0.8564722937901422
ml-1m,256,9,5,0.6780077262693156,0.7682119205298014,0.7092439293598234
ml-1m,256,9,10,0.7470326789656259,0.8725165562913907,0.7921178295428649
ml-1m,256,9,15,0.7681004540896925,0.9172185430463576,0.8229744928243006
ml-1m,256,9,20,0.7758215969393579,0.9403973509933776,0.8367727872531171
ml-1m,256,9,25,0.7819564343597556,0.9561258278145696,0.8473693344545736
ml-1m,256,9,30,0.7867352495649387,0.9652317880794702,0.8540895954981829
ml-1m,256,9,35,0.7849711827523097,0.968543046357616,0.8549132614847865
ml-1m,256,9,5,0.6804497792494482,0.7632450331125827,0.7091618048985601
ml-1m,256,9,10,0.7567092399873857,0.8799668874172185,0.8009028245408388
ml-1m,256,9,15,0.7734418037812077,0.9213576158940396,0.8279043872216045
ml-1m,256,9,20,0.7777541674281098,0.9437086092715232,0.8397516939184166
ml-1m,256,9,25,0.7832626454205226,0.9586092715231788,0.8486446768426821
ml-1m,256,9,30,0.7858366894894736,0.9701986754966888,0.8546458911630826
ml-1m,256,9,35,0.7886512843561856,0.97682119205298,0.8597091219743751
ml-1m,256,9,5,0.6731512141280352,0.7640728476821192,0.7051633291285608
ml-1m,256,9,10,0.738088668138337,0.8716887417218543,0.7858898192905994
ml-1m,256,9,15,0.7586253403513338,0.9147350993377484,0.815244747261772
ml-1m,256,9,20,0.7768636977176089,0.9453642384105959,0.83893753608951
ml-1m,256,9,25,0.7783042086314026,0.9594370860927152,0.8452669639397665
